"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"244300","44300","State College, PA","2019","Metro","1153","1059","648","-1550","8"
"244300","44300","State College, PA","2020","Metro","1137","1208","508","-1043","7"
"244340","44340","Statesboro, GA","1990","Micro","148","73","2","114","2"
"244340","44340","Statesboro, GA","1991","Micro","641","333","7","573","-23"
"244340","44340","Statesboro, GA","1992","Micro","617","331","12","878","-27"
"244340","44340","Statesboro, GA","1993","Micro","622","356","23","921","-29"
"244340","44340","Statesboro, GA","1994","Micro","560","324","20","903","-23"
"244340","44340","Statesboro, GA","1995","Micro","568","336","23","449","-10"
"244340","44340","Statesboro, GA","1996","Micro","585","357","11","641","-6"
"244340","44340","Statesboro, GA","1997","Micro","627","382","12","380","-6"
"244340","44340","Statesboro, GA","1998","Micro","650","415","13","440","-4"
"244340","44340","Statesboro, GA","1999","Micro","5678","3326","141","5278","-141"
"244340","44340","Statesboro, GA","1999","Micro","660","419","18","-21","-15"
"244340","44340","Statesboro, GA","2000","Micro","182","102","26","136","-2"
"244340","44340","Statesboro, GA","2001","Micro","686","420","114","466","-50"
"244340","44340","Statesboro, GA","2002","Micro","735","385","98","274","-58"
"244340","44340","Statesboro, GA","2003","Micro","732","391","77","1566","27"
"244340","44340","Statesboro, GA","2004","Micro","799","427","94","1195","-81"
"244340","44340","Statesboro, GA","2005","Micro","783","418","90","1875","-56"
"244340","44340","Statesboro, GA","2006","Micro","820","453","95","881","-31"
"244340","44340","Statesboro, GA","2007","Micro","880","437","84","1019","6"
"244340","44340","Statesboro, GA","2008","Micro","903","480","85","868","7"
"244340","44340","Statesboro, GA","2009","Micro","889","485","85","919","10"
"244340","44340","Statesboro, GA","2010","Micro","186","145","22","233","20"
"244340","44340","Statesboro, GA","2011","Micro","842","494","90","1627","17"
"244340","44340","Statesboro, GA","2012","Micro","811","468","139","4","-14"
"244340","44340","Statesboro, GA","2013","Micro","858","488","132","-1852","66"
"244340","44340","Statesboro, GA","2014","Micro","836","465","113","353","0"
"244340","44340","Statesboro, GA","2015","Micro","929","514","111","-48","-8"
"244340","44340","Statesboro, GA","2016","Micro","872","530","169","1004","8"
"244340","44340","Statesboro, GA","2017","Micro","901","565","124","922","4"
"244340","44340","Statesboro, GA","2018","Micro","939","537","117","762","5"
"244340","44340","Statesboro, GA","2019","Micro","887","572","91","1975","5"
"244340","44340","Statesboro, GA","2020","Micro","893","636","86","775","3"
"244420","44420","Staunton, VA","1990","Metro","338","215","2","186","26"
"244420","44420","Staunton, VA","1991","Metro","1275","866","10","360","-86"
"244420","44420","Staunton, VA","1992","Metro","1308","942","10","274","-49"
"244420","44420","Staunton, VA","1993","Metro","1151","918","17","560","-54"
"244420","44420","Staunton, VA","1994","Metro","1173","1015","48","587","-43"
"244420","44420","Staunton, VA","1995","Metro","1159","948","25","859","-39"
"244420","44420","Staunton, VA","1996","Metro","1136","975","27","742","-20"
"244420","44420","Staunton, VA","1997","Metro","1220","1041","48","398","-12"
"244420","44420","Staunton, VA","1998","Metro","1167","986","44","324","-14"
"244420","44420","Staunton, VA","1999","Metro","11155","8930","269","5006","-292"
"244420","44420","Staunton, VA","1999","Metro","1228","1024","38","716","-1"
"244420","44420","Staunton, VA","2000","Metro","310","250","11","169","-12"
"244420","44420","Staunton, VA","2001","Metro","1201","1076","75","215","-115"
"244420","44420","Staunton, VA","2002","Metro","1172","1102","66","1017","-93"
"244420","44420","Staunton, VA","2003","Metro","1289","1030","51","92","-63"
"244420","44420","Staunton, VA","2004","Metro","1333","1156","72","1034","-122"
"244420","44420","Staunton, VA","2005","Metro","1291","1099","65","1246","-110"
"244420","44420","Staunton, VA","2006","Metro","1310","1157","70","1793","-77"
"244420","44420","Staunton, VA","2007","Metro","1389","1215","60","1287","10"
"244420","44420","Staunton, VA","2008","Metro","1435","1137","58","418","-4"
"244420","44420","Staunton, VA","2009","Metro","1385","1139","61","112","19"
"244420","44420","Staunton, VA","2010","Metro","302","351","4","-141","8"
"244420","44420","Staunton, VA","2011","Metro","1233","1170","52","344","-1"
"244420","44420","Staunton, VA","2012","Metro","1272","1264","88","-395","-7"
"244420","44420","Staunton, VA","2013","Metro","1197","1306","67","699","-3"
"244420","44420","Staunton, VA","2014","Metro","1280","1335","150","296","-19"
"244420","44420","Staunton, VA","2015","Metro","1243","1395","166","551","-4"
"244420","44420","Staunton, VA","2016","Metro","1304","1340","234","599","-4"
"244420","44420","Staunton, VA","2017","Metro","1256","1399","260","948","-2"
"244420","44420","Staunton, VA","2018","Metro","1273","1346","153","887","-3"
"244420","44420","Staunton, VA","2019","Metro","1307","1401","219","447","1"
"244420","44420","Staunton, VA","2020","Metro","1267","1516","171","1105","-4"
"244460","44460","Steamboat Springs, CO","1990","Micro","47","12","6","79","4"
"244460","44460","Steamboat Springs, CO","1991","Micro","198","41","5","292","-4"
"244460","44460","Steamboat Springs, CO","1992","Micro","173","61","11","260","-7"
"244460","44460","Steamboat Springs, CO","1993","Micro","199","70","20","402","-9"
"244460","44460","Steamboat Springs, CO","1994","Micro","184","58","15","424","-15"
"244460","44460","Steamboat Springs, CO","1995","Micro","170","65","26","340","-4"
"244460","44460","Steamboat Springs, CO","1996","Micro","179","56","26","237","-2"
"244460","44460","Steamboat Springs, CO","1997","Micro","180","68","25","188","0"
"244460","44460","Steamboat Springs, CO","1998","Micro","185","66","11","56","-2"
"244460","44460","Steamboat Springs, CO","1999","Micro","1704","567","157","2589","-30"
"244460","44460","Steamboat Springs, CO","1999","Micro","189","70","12","311","9"
"244460","44460","Steamboat Springs, CO","2000","Micro","60","9","12","78","-1"
"244460","44460","Steamboat Springs, CO","2001","Micro","203","82","51","231","-17"
"244460","44460","Steamboat Springs, CO","2002","Micro","224","69","49","48","-20"
"244460","44460","Steamboat Springs, CO","2003","Micro","236","66","40","198","-21"
"244460","44460","Steamboat Springs, CO","2004","Micro","228","61","27","66","-16"
"244460","44460","Steamboat Springs, CO","2005","Micro","237","70","27","31","-20"
"244460","44460","Steamboat Springs, CO","2006","Micro","250","82","26","262","-16"
"244460","44460","Steamboat Springs, CO","2007","Micro","258","90","23","425","2"
"244460","44460","Steamboat Springs, CO","2008","Micro","260","83","21","419","8"
"244460","44460","Steamboat Springs, CO","2009","Micro","273","99","22","299","9"
"244460","44460","Steamboat Springs, CO","2010","Micro","68","33","6","-122","9"
"244460","44460","Steamboat Springs, CO","2011","Micro","229","88","29","-352","4"
"244460","44460","Steamboat Springs, CO","2012","Micro","217","92","66","-167","3"
"244460","44460","Steamboat Springs, CO","2013","Micro","202","101","77","148","1"
"244460","44460","Steamboat Springs, CO","2014","Micro","210","105","86","280","4"
"244460","44460","Steamboat Springs, CO","2015","Micro","215","101","73","116","0"
"244460","44460","Steamboat Springs, CO","2016","Micro","247","107","54","153","2"
"244460","44460","Steamboat Springs, CO","2017","Micro","232","129","41","338","1"
"244460","44460","Steamboat Springs, CO","2018","Micro","192","119","49","146","1"
"244460","44460","Steamboat Springs, CO","2019","Micro","204","107","23","-30","0"
"244460","44460","Steamboat Springs, CO","2020","Micro","189","139","20","-92","3"
"244500","44500","Stephenville, TX","1990","Micro","92","79","12","66","-29"
"244500","44500","Stephenville, TX","1991","Micro","386","322","25","185","13"
"244500","44500","Stephenville, TX","1992","Micro","379","293","38","87","-17"
"244500","44500","Stephenville, TX","1993","Micro","422","273","42","339","-11"
"244500","44500","Stephenville, TX","1994","Micro","404","269","57","662","-30"
"244500","44500","Stephenville, TX","1995","Micro","400","306","40","368","-16"
"244500","44500","Stephenville, TX","1996","Micro","500","313","70","150","-28"
"244500","44500","Stephenville, TX","1997","Micro","434","331","112","392","-5"
"244500","44500","Stephenville, TX","1998","Micro","446","296","82","-205","-4"
"244500","44500","Stephenville, TX","1999","Micro","3908","2820","559","1962","-131"
"244500","44500","Stephenville, TX","1999","Micro","445","338","81","-82","-4"
"244500","44500","Stephenville, TX","2000","Micro","98","71","28","-3","-1"
"244500","44500","Stephenville, TX","2001","Micro","463","333","105","-382","-28"
"244500","44500","Stephenville, TX","2002","Micro","437","327","100","262","-34"
