"IBRC_Geo_ID","State","District Name","Year","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"6500082                            ","ID","Region IV Development Association Inc","2001","2615","1378","693","-1411","-122"
"6500082                            ","ID","Region IV Development Association Inc","2002","2567","1390","676","-468","-136"
"6500082                            ","ID","Region IV Development Association Inc","2003","2644","1382","606","61","-116"
"6500082                            ","ID","Region IV Development Association Inc","2004","2784","1447","577","-551","-169"
"6500082                            ","ID","Region IV Development Association Inc","2005","2860","1390","624","-281","-137"
"6500082                            ","ID","Region IV Development Association Inc","2006","2863","1463","616","561","-103"
"6500082                            ","ID","Region IV Development Association Inc","2007","3064","1536","578","693","-7"
"6500082                            ","ID","Region IV Development Association Inc","2008","3122","1396","559","887","1"
"6500082                            ","ID","Region IV Development Association Inc","2009","3096","1393","572","326","16"
"6500082                            ","ID","Region IV Development Association Inc","2010","800","368","52","-39","7"
"6500082                            ","ID","Region IV Development Association Inc","2011","2863","1565","370","-1277","-1"
"6500082                            ","ID","Region IV Development Association Inc","2012","2836","1436","522","-1287","19"
"6500082                            ","ID","Region IV Development Association Inc","2013","2842","1548","594","123","-3"
"6500082                            ","ID","Region IV Development Association Inc","2014","2812","1561","198","-15","-5"
"6500082                            ","ID","Region IV Development Association Inc","2015","2812","1590","481","-17","-8"
"6500082                            ","ID","Region IV Development Association Inc","2016","2767","1615","883","541","-1"
"6500082                            ","ID","Region IV Development Association Inc","2017","2826","1590","441","942","-8"
"6500082                            ","ID","Region IV Development Association Inc","2018","2706","1652","333","98","-7"
"6500082                            ","ID","Region IV Development Association Inc","2019","2636","1621","389","830","-2"
"6500082                            ","ID","Region IV Development Association Inc","2020","2644","1733","347","1461","2"
"6500084                            ","ID","Southeast Idaho Council of Governments","1990","631","216","32","-137","-27"
"6500084                            ","ID","Southeast Idaho Council of Governments","1991","2313","911","131","542","214"
"6500084                            ","ID","Southeast Idaho Council of Governments","1992","2412","987","167","1690","204"
"6500084                            ","ID","Southeast Idaho Council of Governments","1993","2533","937","154","967","227"
"6500084                            ","ID","Southeast Idaho Council of Governments","1994","2504","1031","192","865","233"
"6500084                            ","ID","Southeast Idaho Council of Governments","1995","2490","1005","300","21","-25"
"6500084                            ","ID","Southeast Idaho Council of Governments","1996","2560","1073","169","-647","-13"
"6500084                            ","ID","Southeast Idaho Council of Governments","1997","2654","1163","226","-512","-2"
"6500084                            ","ID","Southeast Idaho Council of Governments","1998","2624","1211","358","-462","-12"
"6500084                            ","ID","Southeast Idaho Council of Governments","1999","23480","9738","2123","1470","799"
"6500084                            ","ID","Southeast Idaho Council of Governments","1999","2759","1204","394","-857","0"
"6500084                            ","ID","Southeast Idaho Council of Governments","2000","711","296","30","-325","3"
"6500084                            ","ID","Southeast Idaho Council of Governments","2001","2737","1141","240","-983","568"
"6500084                            ","ID","Southeast Idaho Council of Governments","2002","2701","1162","230","-1981","477"
"6500084                            ","ID","Southeast Idaho Council of Governments","2003","2762","1235","194","-1856","462"
"6500084                            ","ID","Southeast Idaho Council of Governments","2004","2823","1179","204","-1038","469"
"6500084                            ","ID","Southeast Idaho Council of Governments","2005","2946","1159","221","-1247","-68"
"6500084                            ","ID","Southeast Idaho Council of Governments","2006","2805","1170","223","-701","-52"
"6500084                            ","ID","Southeast Idaho Council of Governments","2007","2812","1165","200","-692","-7"
"6500084                            ","ID","Southeast Idaho Council of Governments","2008","2978","1149","199","-30","-13"
"6500084                            ","ID","Southeast Idaho Council of Governments","2009","3009","1147","200","98","13"
"6500084                            ","ID","Southeast Idaho Council of Governments","2010","745","266","6","-90","-4"
